,GSVA_score,AveExpr,t,P.Value,adj.P.Val,B,logP
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_UP,0.065648032,-0.028454329,0.786530868,0.438251375,0.826072786,-4.745230396,0.358276712
MIR_5135,0.090863585,-0.027740481,0.786417868,0.438316456,0.826072786,-4.74526935,0.358212225
GOBP_SPERM_AXONEME_ASSEMBLY,-0.10941717,0.041454129,-0.786309639,0.438378793,0.826072786,-4.745306655,0.358150463
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.110001204,0.010903079,0.785989122,0.438563436,0.826072786,-4.745417103,0.357967579
GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS,0.114814246,-0.020205955,0.785851751,0.438642588,0.826072786,-4.745464428,0.357889205
GOCC_CORTICAL_ACTIN_CYTOSKELETON,0.098472442,-0.013138761,0.785527323,0.438829553,0.826072786,-4.745576164,0.357704133
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_UP,0.081536335,-0.022216637,0.785136433,0.439054883,0.826072786,-4.745710733,0.357481188
GOBP_STEROID_CATABOLIC_PROCESS,0.112615482,0.051974343,0.784999764,0.439133683,0.826072786,-4.745757768,0.35740325
GOBP_BONE_CELL_DEVELOPMENT,0.119291669,-0.025018882,0.784890611,0.439196624,0.826072786,-4.745795328,0.357341007
GOMF_G_PROTEIN_ALPHA_SUBUNIT_BINDING,0.071874942,0.016458842,0.784347333,0.439509977,0.826072786,-4.7459822,0.357031262
MIR_6366,0.098810505,-0.020608755,0.783835469,0.439805335,0.826072786,-4.746158156,0.356739507
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.081224797,-0.015237657,0.783326804,0.440098965,0.826072786,-4.746332906,0.356449653
chr1A2,0.137796417,-0.023117211,0.783186523,0.440179965,0.826072786,-4.74638108,0.356369729
GOBP_NUCLEOTIDE_PHOSPHORYLATION,0.073662015,-0.022169305,0.783172216,0.440188226,0.826072786,-4.746385993,0.356361578
chr1C3,0.080589426,0.022036629,0.783119455,0.440218693,0.826072786,-4.74640411,0.35633152
GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS,0.105817007,-0.059755386,0.782866502,0.44036478,0.826072786,-4.74649095,0.356187422
GOBP_AMINO_ACID_METABOLIC_PROCESS,0.052241885,-0.008993469,0.782657102,0.440485737,0.826072786,-4.746562819,0.35606815
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,0.144796142,-0.008348493,0.782602391,0.440517343,0.826072786,-4.746581593,0.356036989
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0.064145668,-0.031766797,0.782571972,0.440534916,0.826072786,-4.746592031,0.356019664
GOCC_EXOCYTIC_VESICLE,0.083544006,-0.021172973,0.78255237,0.440546241,0.826072786,-4.746598757,0.3560085
GOBP_T_CELL_MEDIATED_IMMUNITY,0.08495789,-0.032410792,0.782518162,0.440566004,0.826072786,-4.746610495,0.355989018
GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION,0.134526423,0.029187375,0.782473059,0.440592063,0.826072786,-4.74662597,0.355963331
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.062117215,-0.013704133,0.782453481,0.440603374,0.826072786,-4.746632687,0.355952181
GOMF_K48_LINKED_DEUBIQUITINASE_ACTIVITY,0.154511454,-0.053746267,0.782435596,0.440613708,0.826072786,-4.746638823,0.355941996
GOBP_MAINTENANCE_OF_SYNAPSE_STRUCTURE,-0.095109415,0.022559251,-0.782228153,0.440733575,0.826072786,-4.746709983,0.355823864
MCCLUNG_COCAINE_REWARD_5D,0.097707116,-0.028472147,0.782197616,0.440751222,0.826072786,-4.746720457,0.355806475
GOBP_SIGNAL_PEPTIDE_PROCESSING,0.183088199,-0.042385898,0.782117141,0.440797729,0.826072786,-4.746748057,0.355760652
GOBP_MULTIVESICULAR_BODY_ORGANIZATION,0.145214352,-0.066839453,0.782111952,0.440800728,0.826072786,-4.746749837,0.355757697
GOCC_MYELIN_SHEATH,0.112943697,-0.019808173,0.78192693,0.440907666,0.826072786,-4.746813283,0.35565235
MIR_7091_5P,0.095954551,-0.026495692,0.781846973,0.440953884,0.826072786,-4.746840696,0.355606828
GOBP_VESICLE_TETHERING,0.103022752,-0.036159059,0.781840306,0.440957737,0.826072786,-4.746842982,0.355603033
GOBP_PROGRAMMED_CELL_DEATH_IN_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.136657311,-0.055739805,0.781821204,0.440968779,0.826072786,-4.74684953,0.355592158
GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS,0.08989548,0.013639142,0.781747315,0.441011494,0.826072786,-4.746874861,0.355550092
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.08109587,-0.021355262,0.781250638,0.441298678,0.826072786,-4.74704507,0.355267374
CHEN_LIVER_METABOLISM_QTL_CIS,-0.060493853,0.024286331,-0.781143946,0.441360383,0.826072786,-4.74708162,0.355206652
GOBP_PROSTANOID_METABOLIC_PROCESS,-0.102601551,0.012521851,-0.78109569,0.441388294,0.826072786,-4.747098149,0.355179189
SERVITJA_ISLET_HNF1A_TARGETS_DN,-0.077558119,0.074224493,-0.78098031,0.441455032,0.826072786,-4.747137668,0.355113528
MIR_9769_5P,0.083396886,-0.022402882,0.780493561,0.441736646,0.826072786,-4.747304323,0.35483657
MIR_668_3P,0.087850027,-0.029029704,0.780413728,0.441782845,0.826072786,-4.747331647,0.354791152
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,0.088614938,-0.012411585,0.780384557,0.441799726,0.826072786,-4.747341631,0.354774557
REACTOME_ELASTIC_FIBRE_FORMATION,-0.117101911,0.058816157,-0.780321084,0.441836461,0.826072786,-4.747363353,0.354738449
GOCC_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX,0.131790337,-0.048149355,0.78002553,0.442007533,0.826072786,-4.747464478,0.354570329
GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY,-0.102330185,0.009373897,-0.77997311,0.442037879,0.826072786,-4.74748241,0.354540514
GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY,0.168460855,-0.062319675,0.779572279,0.442269961,0.826072786,-4.74761949,0.354312557
GOBP_RNA_EXPORT_FROM_NUCLEUS,0.11614254,-0.044569833,0.779525409,0.442297104,0.826072786,-4.747635515,0.354285904
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,-0.060421227,0.014532092,-0.779366005,0.442389423,0.826072786,-4.747690009,0.354195265
MP_INCREASED_HEPATOCELLULAR_CARCINOMA_INCIDENCE,0.085453767,-0.0479093,0.779255292,0.44245355,0.826072786,-4.747727851,0.354132316
GOBP_BODY_FLUID_SECRETION,0.091349096,-0.03121582,0.779095897,0.442545883,0.826072786,-4.747782323,0.354041695
MIR_3101_3P,0.092481927,-0.029243954,0.779065395,0.442563553,0.826072786,-4.747792746,0.354024355
MIR_7223_5P,0.092481927,-0.029243954,0.779065395,0.442563553,0.826072786,-4.747792746,0.354024355
TABULA_MURIS_SENIS_LUNG_INTERMEDIATE_MONOCYTE_AGEING,0.18036071,-0.017547144,0.778822054,0.442704541,0.826072786,-4.747875883,0.353886024
GOBP_MUSCLE_CELL_MIGRATION,0.07903749,-0.014244615,0.778819724,0.442705891,0.826072786,-4.74787668,0.353884699
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.088473457,-0.035469387,0.778816298,0.442707876,0.826072786,-4.74787785,0.353882751
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,0.097845852,-0.005075052,0.77878593,0.442725473,0.826072786,-4.747888223,0.35386549
GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.107834834,-0.041906241,0.778757247,0.442742093,0.826072786,-4.747898021,0.353849186
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,0.124843641,-0.022413834,0.778734329,0.442755374,0.826072786,-4.747905849,0.353836159
MIR_300_5P,0.080520063,-0.017929727,0.778647803,0.442805516,0.826072786,-4.747935402,0.353786978
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,0.111717879,-0.023970465,0.778583786,0.442842615,0.826072786,-4.747957265,0.353750593
GOCC_KINETOCHORE_MICROTUBULE,0.1238305,-0.054680888,0.7780272,0.443165254,0.826072786,-4.748147278,0.353434297
GOBP_REGULATION_OF_DOSAGE_COMPENSATION_BY_INACTIVATION_OF_X_CHROMOSOME,0.122379136,-0.049299589,0.778013858,0.443172989,0.826072786,-4.748151831,0.353426717
MIR_6947_3P,-0.063051662,0.006757727,-0.777892834,0.443243164,0.826072786,-4.74819313,0.353357954
MIR_6971_3P,-0.063051662,0.006757727,-0.777892834,0.443243164,0.826072786,-4.74819313,0.353357954
REACTOME_IRON_UPTAKE_AND_TRANSPORT,0.110746482,-0.021354508,0.777888313,0.443245785,0.826072786,-4.748194673,0.353355385
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_BINDING,0.167915783,-0.001097678,0.777796326,0.443299127,0.826072786,-4.748226058,0.353303124
MIR_665_5P,0.095770744,-0.007681834,0.777742513,0.443330334,0.826072786,-4.748244418,0.353272552
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,-0.078478775,-0.005783033,-0.777490554,0.443476467,0.826072786,-4.748330363,0.353129421
SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_UP,-0.136267321,0.020797126,-0.777484337,0.443480074,0.826072786,-4.748332484,0.353125889
GOCC_EXTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE,-0.12803155,-0.047041908,-0.777475946,0.443484941,0.826072786,-4.748335345,0.353121123
MIR_6516_5P,0.079418498,-0.041781906,0.777406049,0.443525486,0.826072786,-4.748359183,0.353081419
REACTOME_SHC_MEDIATED_CASCADE_FGFR1,-0.117641854,0.055138525,-0.777369714,0.443546564,0.826072786,-4.748371574,0.353060781
GOBP_INTERLEUKIN_13_PRODUCTION,-0.137229479,-0.023674248,-0.77620432,0.444222922,0.827062036,-4.748768703,0.352399036
GOBP_RESPONSE_TO_IRON_ION,0.132333656,0.003885847,0.775268909,0.444766254,0.827062036,-4.74908706,0.351868172
PIONTEK_PKD1_TARGETS_UP,-0.100561741,0.052804989,-0.775194084,0.444809733,0.827062036,-4.74911251,0.351825719
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.121884764,-0.054959411,0.774980956,0.444933591,0.827062036,-4.749184989,0.351704805
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,0.082644523,-0.028431354,0.77494183,0.444956331,0.827062036,-4.749198293,0.35168261
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.061503673,-0.023461597,0.774866318,0.445000221,0.827062036,-4.749223967,0.351639774
REACTOME_CHAPERONIN_MEDIATED_PROTEIN_FOLDING,0.108384471,-0.029041398,0.77482876,0.445022052,0.827062036,-4.749236736,0.351618468
GOBP_REGULATION_OF_NEURON_MATURATION,0.098246481,-0.06523458,0.774800806,0.445038301,0.827062036,-4.749246239,0.351602612
GOBP_EPITHELIAL_CELL_DIFFERENTIATION,0.064640341,-0.015989092,0.774697634,0.445098274,0.827062036,-4.749281311,0.351544089
BIOCARTA_CASPASE_PATHWAY,0.111673364,-0.089836831,0.774499665,0.445213367,0.827062036,-4.749348595,0.351431805
LEIN_CEREBELLUM_MARKERS,-0.083091355,0.024728992,-0.774400372,0.4452711,0.827062036,-4.749382336,0.351375492
GOCC_SECRETORY_VESICLE,0.063726958,-0.017952419,0.774357941,0.445295772,0.827062036,-4.749396753,0.351351428
MIR_6902_3P,0.101416049,-0.029953611,0.774036281,0.445482834,0.827062036,-4.749506023,0.351169027
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,0.129507822,-0.054244211,0.773867681,0.445580902,0.827062036,-4.749563281,0.351073431
GOBP_TRABECULA_FORMATION,-0.108975443,0.048676776,-0.773774614,0.445635042,0.827062036,-4.749594883,0.351020666
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.067909372,0.01109,0.773724764,0.445664042,0.827062036,-4.749611808,0.350992405
BIOCARTA_MAPK_PATHWAY,0.10271515,-0.032048205,0.773724357,0.445664279,0.827062036,-4.749611946,0.350992174
ZHANG_UTERUS_C10_STROMAL2_RETNLG_HIGH_CELL,0.144418223,-0.034503705,0.773641763,0.445712331,0.827062036,-4.749639987,0.350945351
MIR_291B_3P,0.080138755,-0.020053132,0.773601722,0.445735627,0.827062036,-4.749653579,0.350922652
WP_HYPOXIADEPENDENT_PROLIFERATION_OF_MYOBLASTS,-0.12449946,0.008909045,-0.773587936,0.445743648,0.827062036,-4.749658259,0.350914837
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,0.155412143,-0.044026812,0.773567168,0.445755732,0.827062036,-4.749665309,0.350903064
MIR_24_1_5P_MIR_24_2_5P,0.115117497,-0.046155934,0.773293204,0.445915152,0.827062036,-4.749758291,0.35074777
GOBP_REGULATION_OF_HISTONE_DEACETYLATION,0.098346846,-0.058360801,0.773034028,0.446065999,0.827062036,-4.749846226,0.350600879
GOCC_TRANSPORTER_COMPLEX,0.067369977,0.01833751,0.773009871,0.44608006,0.827062036,-4.74985442,0.350587189
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.099404474,-0.030800869,0.772647835,0.446290829,0.827062036,-4.749977204,0.350382038
REACTOME_INSULIN_RECEPTOR_RECYCLING,0.143283463,-0.024677454,0.772596902,0.446320486,0.827062036,-4.749994473,0.350353179
MIR_344G_3P_MIR_7070_3P,0.138775224,-0.060596924,0.772448082,0.446407146,0.827062036,-4.750044927,0.350268862
GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS,0.123804893,-0.034819573,0.772242793,0.446526705,0.827062036,-4.750114509,0.350152562
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.097695266,-0.025185918,0.772063794,0.44663097,0.827062036,-4.750175167,0.350051166
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE,0.152671644,-0.059281507,0.771997201,0.446669763,0.827062036,-4.75019773,0.350013446
TERAO_AOX4_TARGETS_SKIN_DN,0.114804796,0.038902079,0.771821224,0.446772286,0.827062036,-4.750257346,0.349913775
GOBP_GLIAL_CELL_DEVELOPMENT,-0.068781342,0.005437298,-0.771791573,0.446789562,0.827062036,-4.75026739,0.349896981
GOBP_MULTICELLULAR_ORGANISM_AGING,0.122571789,-0.031831054,0.771681282,0.446853826,0.827062036,-4.750304745,0.349834519
GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,0.115453454,0.027991776,0.77153987,0.446936231,0.827062036,-4.750352634,0.349754437
MIR_7070_5P,0.09942465,-0.054329218,0.771446995,0.446990357,0.827062036,-4.750384081,0.349701845
GOBP_AMYLOID_BETA_CLEARANCE,0.125085088,-0.043074789,0.771251862,0.447104091,0.827062036,-4.750450142,0.349591356
GOBP_VASCULOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS,0.138344898,-0.036472628,0.771117192,0.447182594,0.827062036,-4.750495724,0.34951511
BORLAK_LIVER_CANCER_EGF_UP,0.085006737,0.00749245,0.771018173,0.447240319,0.827062036,-4.750529235,0.349459051
MIR_1894_3P,0.097753853,-0.035194361,0.770933732,0.447289551,0.827062036,-4.750557809,0.349411247
GOBP_GOLGI_LOCALIZATION,0.175235019,-0.059869693,0.77090845,0.447304291,0.827062036,-4.750566364,0.349396935
GOBP_POSITIVE_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION,0.147077027,-0.029874577,0.770863067,0.447330752,0.827062036,-4.750581719,0.349371245
MIR_3072_3P,-0.10640594,0.029555224,-0.770423233,0.447587252,0.827292701,-4.750730493,0.349122292
MIKKELSEN_MCV6_ICP_WITH_H3K27ME3,0.10533554,0.053572501,0.770263319,0.447680531,0.827292701,-4.750784565,0.349031792
GOBP_ACTION_POTENTIAL,-0.062557007,0.061561969,-0.770240909,0.447693604,0.827292701,-4.750792142,0.34901911
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,0.09872392,0.063485863,0.770079508,0.447787764,0.827320038,-4.750846704,0.348927778
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE,0.120267201,-0.05445533,0.769850918,0.447921143,0.82741981,-4.750923962,0.348798438
MIR_191_3P,0.112048314,-0.014053665,0.76942183,0.448171572,0.827735731,-4.751068924,0.348555695
IWANAGA_CARCINOGENESIS_BY_KRAS_UP,-0.055463915,0.012207781,-0.768796464,0.448536706,0.828018488,-4.751280062,0.348202011
GOBP_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.180426648,-0.050613979,0.768779826,0.448546423,0.828018488,-4.751285677,0.348192602
MIR_465D_3P,0.102842232,-0.038868289,0.768653449,0.448620233,0.828018488,-4.751328325,0.348121143
GOMF_E_BOX_BINDING,0.110554352,-0.051629318,0.768497966,0.448711053,0.828018488,-4.751380785,0.348033232
GOBP_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,0.119918867,-0.042130963,0.768464137,0.448730815,0.828018488,-4.751392198,0.348014106
TABULA_MURIS_SENIS_DIAPHRAGM_MESENCHYMAL_STEM_CELL_AGEING,0.173935762,-0.021458787,0.768337549,0.448804767,0.828018488,-4.7514349,0.347942539
MIR_7674_5P,0.079196392,-0.00773462,0.768032416,0.448983054,0.828018488,-4.751537804,0.34777005
MIR_669D_3P,0.08783051,-0.023141269,0.767662,0.449199542,0.828018488,-4.751662674,0.347560695
GOBP_FATTY_ACID_METABOLIC_PROCESS,-0.050282624,-0.006488264,-0.767615119,0.449226946,0.828018488,-4.751678473,0.347534201
GOBP_REGULATION_OF_PH,0.065849508,-0.000290449,0.767527204,0.449278339,0.828018488,-4.7517081,0.34748452
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,0.085919025,-0.034758663,0.767495772,0.449296714,0.828018488,-4.751718692,0.347466758
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.115411367,-0.031273397,0.767256237,0.449436761,0.828018488,-4.751799394,0.347331408
HALLMARK_ALLOGRAFT_REJECTION,0.105284615,-0.029086446,0.767185316,0.449478231,0.828018488,-4.751823283,0.347291337
BURTON_ADIPOGENESIS_7,0.076445867,-0.017284325,0.767021241,0.44957418,0.828018488,-4.751878544,0.34719864
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.134100023,-0.036278303,0.766994957,0.449589551,0.828018488,-4.751887395,0.347183791
STEGER_ADIPOGENESIS_UP,-0.113825951,0.075045003,-0.76678002,0.449715264,0.828018488,-4.751959767,0.347062371
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.104133206,-0.031350726,0.766649191,0.449791794,0.828018488,-4.752003809,0.346988472
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,-0.104125331,0.056178639,-0.766434909,0.449917158,0.828018488,-4.75207593,0.346867444
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,-0.110721499,-0.000357153,-0.766433508,0.449917978,0.828018488,-4.752076402,0.346866653
GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION,0.123661939,-0.053200875,0.766316756,0.449986291,0.828018488,-4.752115689,0.346800717
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,0.074858982,-0.015638455,0.766305668,0.44999278,0.828018488,-4.75211942,0.346794455
GOMF_INSULIN_RECEPTOR_SUBSTRATE_BINDING,0.17377595,-0.023810834,0.766080794,0.450124376,0.828075922,-4.752195073,0.346667468
GOCC_ENDOSOME_MEMBRANE,0.071404424,-0.038329018,0.765875622,0.450244462,0.828075922,-4.752264081,0.34655162
MIR_27A_3P_MIR_27B_3P,0.06906097,-0.010118801,0.765798723,0.450289476,0.828075922,-4.75228994,0.346508203
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS,0.143279491,-0.031955072,0.765624466,0.45039149,0.828075922,-4.75234853,0.346409824
GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY,0.146596427,-0.070075863,0.765480952,0.450475516,0.828075922,-4.752396775,0.346328809
chr13C1,0.064041352,-0.02227507,0.765197667,0.450641404,0.828075922,-4.75249198,0.346168909
TABULA_MURIS_SENIS_LIMB_MUSCLE_SKELETAL_MUSCLE_SATELLITE_CELL_AGEING,0.151259435,-0.024636526,0.76490725,0.450811506,0.828075922,-4.752589548,0.346005008
REACTOME_RHOJ_GTPASE_CYCLE,-0.111097133,0.011573182,-0.764859712,0.450839354,0.828075922,-4.752605515,0.345978181
GOCC_PEPTIDASE_COMPLEX,0.120841248,-0.033736933,0.764721166,0.450920519,0.828075922,-4.752652046,0.345900001
GOCC_CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE,-0.117646735,-0.031043414,-0.764719532,0.450921477,0.828075922,-4.752652595,0.345899079
GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,0.066725464,-0.02414466,0.764626219,0.450976148,0.828075922,-4.75268393,0.345846427
GOMF_SINGLE_STRANDED_RNA_BINDING,0.11720583,-0.026218902,0.764624313,0.450977265,0.828075922,-4.752684569,0.345845352
TABULA_MURIS_SENIS_HEART_FIBROBLAST_OF_CARDIAC_TISSUE_AGEING,0.112388491,-0.023221055,0.764336415,0.451145967,0.828097318,-4.752781224,0.345682921
GOBP_HAIR_CELL_DIFFERENTIATION,-0.064573667,0.031822757,-0.764333286,0.4511478,0.828097318,-4.752782274,0.345681156
chr15E1,-0.063736836,-0.0403126,-0.764061188,0.451307279,0.828244204,-4.752873592,0.345527662
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,0.095991559,-0.030462688,0.763282521,0.451763847,0.828842555,-4.75313475,0.345088527
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,-0.092647719,-0.034382711,-0.762477368,0.452236236,0.828842555,-4.753404529,0.344634643
GOBP_REGULATION_OF_CELL_CELL_ADHESION,0.069749529,-0.032145089,0.762350779,0.452310533,0.828842555,-4.753446921,0.344563299
GOCC_LUMENAL_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE,0.170560268,-0.063818288,0.762244858,0.452372705,0.828842555,-4.753482386,0.344503607
chrXF5,0.103270761,-0.002348588,0.762152173,0.452427113,0.828842555,-4.753513416,0.344451377
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,0.12087554,0.007260372,0.762125197,0.452442949,0.828842555,-4.753522446,0.344436176
GOMF_PROTEASOME_BINDING,0.131330636,-0.029251908,0.762033495,0.452496784,0.828842555,-4.753553142,0.344384503
TABULA_MURIS_SENIS_BRAIN_NON_MYELOID_ENDOTHELIAL_CELL_AGEING,0.151099816,-0.027866566,0.761626592,0.45273571,0.828842555,-4.753689306,0.344155248
GOBP_CARDIAC_CONDUCTION,-0.083686754,0.013522734,-0.761595867,0.452753755,0.828842555,-4.753699585,0.344137939
ZFP599_TARGET_GENES,0.082349106,-0.029218153,0.761498568,0.4528109,0.828842555,-4.753732133,0.344083128
GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT,0.095461897,-0.01542275,0.761455014,0.452836481,0.828842555,-4.753746702,0.344058593
GOBP_MICROTUBULE_NUCLEATION,-0.085201009,-0.031906279,-0.761294623,0.452930693,0.828842555,-4.753800344,0.343968248
TABULA_MURIS_SENIS_MAMMARY_GLAND_ENDOTHELIAL_CELL_AGEING,0.136007023,-0.019122703,0.761144336,0.45301898,0.828842555,-4.753850598,0.343883602
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,-0.123561642,0.116730926,-0.761085853,0.453053339,0.828842555,-4.753870151,0.343850664
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,-0.066775094,-0.031439673,-0.761024455,0.453089413,0.828842555,-4.753890677,0.343816085
GOBP_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS,0.12043933,-0.033556912,0.760886815,0.453170288,0.828842555,-4.753936687,0.343738573
GOMF_MAP_KINASE_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY,0.149811611,-0.040050694,0.760841979,0.453196634,0.828842555,-4.753951673,0.343713324
MIR_6948_3P_MIR_7117_3P,0.070770308,-0.024889849,0.760794159,0.453224735,0.828842555,-4.753967655,0.343686396
GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE,0.143457976,-0.018177262,0.760692398,0.453284538,0.828842555,-4.754001662,0.343629095
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS,0.058820991,-0.031619958,0.760378601,0.453468978,0.828842555,-4.754106503,0.343452418
MIR_7085_3P,0.100719251,-0.042740422,0.760331778,0.453496503,0.828842555,-4.754122143,0.343426058
GOBP_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS,-0.116248801,-0.017248498,-0.760304348,0.453512628,0.828842555,-4.754131305,0.343410615
MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED,-0.153790778,0.111299859,-0.760257829,0.453539976,0.828842555,-4.754146842,0.343384427
